Ticker,ENTRA.OL,ENTRA.OL,ENTRA.OL,ENTRA.OL,ENTRA.OL,ENTRA.OL,HAFNI.OL,HAFNI.OL,HAFNI.OL,HAFNI.OL,HAFNI.OL,HAFNI.OL,FLNG.OL,FLNG.OL,FLNG.OL,FLNG.OL,FLNG.OL,FLNG.OL,TGS.OL,TGS.OL,TGS.OL,TGS.OL,TGS.OL,TGS.OL,PHO.OL,PHO.OL,PHO.OL,PHO.OL,PHO.OL,PHO.OL,NOD.OL,NOD.OL,NOD.OL,NOD.OL,NOD.OL,NOD.OL,KAHOT.OL,KAHOT.OL,KAHOT.OL,KAHOT.OL,KAHOT.OL,KAHOT.OL,SCHB.OL,SCHB.OL,SCHB.OL,SCHB.OL,SCHB.OL,SCHB.OL,PROTCT.OL,PROTCT.OL,PROTCT.OL,PROTCT.OL,PROTCT.OL,PROTCT.OL,KID.OL,KID.OL,KID.OL,KID.OL,KID.OL,KID.OL,WAWI.OL,WAWI.OL,WAWI.OL,WAWI.OL,WAWI.OL,WAWI.OL,ELMRA.OL,ELMRA.OL,ELMRA.OL,ELMRA.OL,ELMRA.OL,ELMRA.OL,GJFAH.OL,GJFAH.OL,GJFAH.OL,GJFAH.OL,GJFAH.OL,GJFAH.OL,FRO.OL,FRO.OL,FRO.OL,FRO.OL,FRO.OL,FRO.OL,XXL.OL,XXL.OL,XXL.OL,XXL.OL,XXL.OL,XXL.OL,STRO.OL,STRO.OL,STRO.OL,STRO.OL,STRO.OL,STRO.OL,TOM.OL,TOM.OL,TOM.OL,TOM.OL,TOM.OL,TOM.OL,OLT.OL,OLT.OL,OLT.OL,OLT.OL,OLT.OL,OLT.OL,SRBNK.OL,SRBNK.OL,SRBNK.OL,SRBNK.OL,SRBNK.OL,SRBNK.OL,MORG.OL,MORG.OL,MORG.OL,MORG.OL,MORG.OL,MORG.OL,GJF.OL,GJF.OL,GJF.OL,GJF.OL,GJF.OL,GJF.OL
Price,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-10-16,111.80000305175781,115.19999694824219,111.80000305175781,113.0,94.55057525634766,174525,,,,,,,,,,,,,295.29998779296875,295.6000061035156,288.70001220703125,294.79998779296875,208.74647521972656,332218,51.900001525878906,52.5,50.79999923706055,52.20000076293945,52.20000076293945,64057,42.349998474121094,44.150001525878906,42.349998474121094,43.900001525878906,43.900001525878906,992600,,,,,,,,,,,,,,,,,,,34.400001525878906,34.900001525878906,34.400001525878906,34.400001525878906,20.881628036499023,12156,32.349998474121094,32.599998474121094,31.5,32.29999923706055,19.054513931274414,172076,31.989999771118164,32.5,31.674999237060547,32.400001525878906,18.2249755859375,30647.0,,,,,,,54.099998474121094,54.650001525878906,53.45000076293945,54.650001525878906,51.88980484008789,470456,,,,,,,8.460000038146973,8.579999923706055,8.34000015258789,8.5,7.112528324127197,24776,94.5,97.30000305175781,93.5999984741211,96.5,88.5933609008789,703858,141.39999389648438,142.60000610351562,141.39999389648438,142.0,117.5190200805664,12287,,,,,,,56.400001525878906,57.0,55.20000076293945,55.20000076293945,37.42273712158203,20085.0,128.10000610351562,130.5,126.0999984741211,130.10000610351562,90.43084716796875,517918
2018-10-17,114.0,115.80000305175781,114.0,114.4000015258789,95.72200012207031,177088,,,,,,,,,,,,,297.6000061035156,305.0,295.3999938964844,295.3999938964844,209.1713409423828,393542,52.599998474121094,53.400001525878906,51.70000076293945,52.400001525878906,52.400001525878906,81442,41.79999923706055,42.0,38.04999923706055,40.20000076293945,40.20000076293945,2671175,,,,,,,,,,,,,,,,,,,35.5,35.5,34.0,34.5,20.942323684692383,4428,33.0,33.29999923706055,32.400001525878906,32.650001525878906,19.260988235473633,149923,32.75,32.88999938964844,31.700000762939453,31.700000762939453,17.83122444152832,5371.0,,,,,,,54.650001525878906,56.29999923706055,54.349998474121094,54.900001525878906,52.12718200683594,621189,,,,,,,8.5,8.5,8.34000015258789,8.460000038146973,7.079056739807129,68404,96.80000305175781,98.0999984741211,96.5,96.5999984741211,88.68515014648438,443154,141.39999389648438,142.39999389648438,141.39999389648438,142.0,117.5190200805664,12458,,,,,,,55.20000076293945,57.79999923706055,55.0,55.20000076293945,37.42273712158203,13015.0,130.0,130.89999389648438,129.6999969482422,130.0,90.36133575439453,420359
2018-10-18,114.0,117.5999984741211,113.80000305175781,114.5999984741211,95.88935089111328,162481,,,,,,,,,,,,,288.0,291.79998779296875,285.0,285.6000061035156,202.23204040527344,477230,52.29999923706055,53.70000076293945,50.5,51.20000076293945,51.20000076293945,118962,40.25,40.25,37.25,37.5,37.5,1529967,,,,,,,,,,,,,,,,,,,34.5,35.0,34.5,34.79999923706055,21.12442970275879,15517,33.5,33.5,32.04999923706055,32.20000076293945,18.99552345275879,286441,32.5,32.5,32.0,32.0,17.99997329711914,13781.0,,,,,,,54.900001525878906,55.849998474121094,53.849998474121094,54.20000076293945,51.46253204345703,283871,,,,,,,8.460000038146973,8.84000015258789,8.399999618530273,8.399999618530273,7.02885103225708,43423,97.19999694824219,101.0,97.19999694824219,99.9000015258789,91.71477508544922,638866,142.0,142.39999389648438,141.8000030517578,141.8000030517578,117.35350799560547,17451,,,,,,,55.400001525878906,57.79999923706055,55.0,57.0,38.64303970336914,95480.0,130.0,130.60000610351562,128.8000030517578,129.0,89.66624450683594,552460
2018-10-19,114.80000305175781,115.4000015258789,114.0,114.80000305175781,96.05667114257812,124582,,,,,,,,,,,,,285.20001220703125,289.8999938964844,281.20001220703125,283.8999938964844,201.0282745361328,301265,50.79999923706055,52.0,50.0,50.29999923706055,50.29999923706055,116636,37.04999923706055,38.54999923706055,37.0,38.45000076293945,38.45000076293945,1354117,,,,,,,,,,,,,,,,,,,35.29999923706055,35.29999923706055,34.0,34.0,20.63881492614746,31449,33.5,33.5,31.649999618530273,31.950000762939453,18.848041534423828,214645,32.5,32.5,31.5,32.0,17.99997329711914,34245.0,,,,,,,54.0,54.75,53.20000076293945,54.599998474121094,51.84231948852539,387423,,,,,,,8.680000305175781,8.800000190734863,8.420000076293945,8.699999809265137,7.279881000518799,231020,100.0,100.5,97.30000305175781,97.69999694824219,89.69503021240234,525530,142.60000610351562,142.60000610351562,141.0,142.1999969482422,117.68452453613281,34427,,,,,,,58.0,58.0,57.0,57.0,38.64303970336914,1275.0,128.5,128.5,126.9000015258789,127.5,88.62361907958984,664663
2018-10-22,115.4000015258789,116.0,114.19999694824219,114.4000015258789,95.72200012207031,104879,,,,,,,,,,,,,284.0,286.20001220703125,273.20001220703125,273.20001220703125,193.45164489746094,265366,50.29999923706055,51.5,48.900001525878906,50.099998474121094,50.099998474121094,216006,38.849998474121094,39.0,36.79999923706055,36.95000076293945,36.95000076293945,1150284,,,,,,,,,,,,,,,,,,,34.0,34.20000076293945,34.0,34.20000076293945,20.760215759277344,388,32.45000076293945,32.45000076293945,30.600000381469727,30.649999618530273,18.08114242553711,296226,32.5,32.5,31.5,32.0,17.99997329711914,21224.0,,,,,,,54.70000076293945,55.099998474121094,53.29999923706055,53.400001525878906,50.70293045043945,369844,,,,,,,8.579999923706055,8.699999809265137,8.420000076293945,8.600000381469727,7.196204662322998,12906,97.69999694824219,98.5999984741211,96.5,96.5,88.5933609008789,587268,142.1999969482422,147.1999969482422,141.8000030517578,146.39999389648438,121.16045379638672,19391,,,,,,,57.20000076293945,57.79999923706055,56.400001525878906,56.400001525878906,38.23627471923828,2415.0,128.0,128.0,124.5,125.0999984741211,86.95541381835938,836507
2018-10-23,114.4000015258789,115.5999984741211,110.19999694824219,110.5999984741211,92.54241943359375,204098,,,,,,,,,,,,,271.8999938964844,273.79998779296875,261.1000061035156,262.20001220703125,185.66262817382812,498391,50.0,50.70000076293945,46.70000076293945,47.900001525878906,47.900001525878906,233196,37.0,37.0,34.04999923706055,34.29999923706055,34.29999923706055,1547301,,,,,,,,,,,,,,,,,,,34.29999923706055,34.29999923706055,34.0,34.0,20.63881492614746,46684,30.200000762939453,30.700000762939453,29.0,29.75,17.550209045410156,401356,31.600000381469727,31.899999618530273,30.540000915527344,31.0,17.437475204467773,65464.0,,,,,,,52.900001525878906,53.150001525878906,51.25,51.25,48.66152572631836,544381,,,,,,,8.760000228881836,9.460000038146973,8.5,8.720000267028809,7.296617031097412,146461,98.0999984741211,104.0,97.19999694824219,99.0,90.88851928710938,1128832,146.0,146.39999389648438,143.0,145.39999389648438,120.3328628540039,26886,,,,,,,56.400001525878906,56.400001525878906,54.20000076293945,54.20000076293945,36.744789123535156,37160.0,124.5,125.0,122.30000305175781,123.19999694824219,85.63475036621094,664414
2018-10-24,111.19999694824219,114.80000305175781,111.19999694824219,113.5999984741211,95.05260467529297,204242,,,,,,,,,,,,,266.70001220703125,273.70001220703125,261.1000061035156,269.79998779296875,191.0441131591797,531644,49.95000076293945,51.29999923706055,48.5,50.20000076293945,50.20000076293945,114893,35.04999923706055,35.54999923706055,34.0,34.04999923706055,34.04999923706055,995157,,,,,,,,,,,,,,,,,,,34.70000076293945,34.70000076293945,34.0,34.0,20.63881492614746,6405,29.200000762939453,30.149999618530273,29.149999618530273,29.399999618530273,17.343734741210938,249659,31.0,31.114999771118164,30.399999618530273,30.899999618530273,17.3812255859375,32255.0,,,,,,,51.54999923706055,54.5,51.54999923706055,54.0,51.27263259887695,724097,,,,,,,8.9399995803833,8.9399995803833,8.699999809265137,8.899999618530273,7.447235107421875,7994,100.0,107.25,99.0,106.0,97.31497955322266,1328586,145.1999969482422,148.0,143.1999969482422,143.1999969482422,118.51214599609375,15658,,,,,,,55.0,56.20000076293945,54.20000076293945,55.20000076293945,37.42273712158203,9040.0,123.80000305175781,125.0999984741211,123.4000015258789,124.80000305175781,86.74689483642578,475379
2018-10-25,113.0,115.19999694824219,112.19999694824219,115.0,96.22403717041016,250762,,,,,,,,,,,,,264.0,276.0,256.6000061035156,270.5,191.539794921875,578743,48.20000076293945,50.79999923706055,47.349998474121094,49.5,49.5,192773,33.0,36.29999923706055,32.900001525878906,36.0,36.0,874530,,,,,,,,,,,,,,,,,,,33.099998474121094,35.29999923706055,33.099998474121094,35.20000076293945,21.36724090576172,4006,28.100000381469727,29.799999237060547,28.100000381469727,29.600000381469727,17.461721420288086,245889,30.200000762939453,30.799999237060547,30.200000762939453,30.399999618530273,17.099973678588867,22971.0,,,,,,,52.900001525878906,54.599998474121094,52.0,54.5,51.74738311767578,573953,,,,,,,8.9399995803833,8.9399995803833,8.920000076293945,8.920000076293945,7.463970184326172,110,104.0,104.75,101.25,104.0,95.47885131835938,714316,142.39999389648438,145.39999389648438,141.60000610351562,145.0,120.00181579589844,25185,,,,,,,56.0,56.0,55.20000076293945,56.0,37.965091705322266,3345.0,119.5999984741211,130.1999969482422,118.80000305175781,126.80000305175781,88.1370620727539,1429239
2018-10-26,115.0,115.0,112.5999984741211,113.0,94.55057525634766,150178,,,,,,,,,,,,,272.1000061035156,272.1000061035156,255.5,265.70001220703125,188.1409149169922,547153,49.349998474121094,49.599998474121094,47.150001525878906,48.79999923706055,48.79999923706055,122572,35.70000076293945,35.70000076293945,33.900001525878906,34.099998474121094,34.099998474121094,723135,,,,,,,,,,,,,,,,,,,35.20000076293945,35.20000076293945,35.20000076293945,35.20000076293945,21.36724090576172,0,29.899999618530273,30.100000381469727,28.700000762939453,29.049999237060547,17.137264251708984,207603,30.950000762939453,30.950000762939453,30.094999313354492,30.399999618530273,17.099973678588867,23782.0,,,,,,,54.650001525878906,59.0,54.0,59.0,56.02009963989258,1449280,,,,,,,8.65999984741211,8.880000114440918,8.65999984741211,8.880000114440918,7.430500507354736,8244,104.25,104.25,100.25,100.75,92.49513244628906,708900,145.0,145.8000030517578,141.0,141.0,116.69142150878906,4319,,,,,,,55.79999923706055,56.400001525878906,54.400001525878906,56.400001525878906,38.23627471923828,14775.0,126.9000015258789,127.5,123.0,124.80000305175781,86.74689483642578,702424
2018-10-29,114.0,114.19999694824219,112.5999984741211,113.0,94.55057525634766,128535,,,,,,,,,,,,,270.79998779296875,278.79998779296875,268.29998779296875,273.3999938964844,193.59327697753906,365170,49.099998474121094,51.79999923706055,48.849998474121094,49.400001525878906,49.400001525878906,166656,34.5,36.20000076293945,34.5,35.54999923706055,35.54999923706055,589127,,,,,,,,,,,,,,,,,,,35.20000076293945,35.20000076293945,35.20000076293945,35.20000076293945,21.36724090576172,0,28.25,28.600000381469727,27.700000762939453,27.899999618530273,16.458852767944336,839145,31.0,31.94499969482422,30.405000686645508,31.31999969482422,17.617475509643555,5386.0,,,,,,,59.349998474121094,61.5,59.099998474121094,61.400001525878906,58.29888153076172,1216119,,,,,,,8.600000381469727,8.9399995803833,8.600000381469727,8.800000190734863,7.363557815551758,15170,100.5,102.0,100.0,101.5,93.18368530273438,504102,142.1999969482422,143.8000030517578,142.0,142.39999389648438,117.85005950927734,3128,,,,,,,56.400001525878906,57.0,56.400001525878906,57.0,38.64303970336914,6175.0,125.19999694824219,126.30000305175781,124.69999694824219,125.0,86.88591003417969,768151
2018-10-30,113.0,114.19999694824219,113.0,114.0,95.38729095458984,182798,,,,,,,,,,,,,273.3999938964844,274.8999938964844,264.0,266.20001220703125,188.49496459960938,418428,49.599998474121094,50.5,48.5,50.0,50.0,104634,35.95000076293945,36.04999923706055,34.5,35.0,35.0,591354,,,,,,,,,,,,,,,,,,,33.900001525878906,38.0,33.29999923706055,38.0,23.066905975341797,7770,28.100000381469727,28.850000381469727,28.049999237060547,28.350000381469727,16.72431755065918,724932,31.950000762939453,31.950000762939453,30.56999969482422,31.0,17.437475204467773,15073.0,,,,,,,61.650001525878906,62.25,59.0,59.70000076293945,56.68474578857422,683899,,,,,,,8.100000381469727,8.779999732971191,8.100000381469727,8.520000457763672,7.129263401031494,5839,102.0,102.5,100.5,100.75,92.49513244628906,552506,142.39999389648438,143.0,141.0,141.1999969482422,116.8569564819336,11579,,,,,,,55.0,55.599998474121094,54.20000076293945,54.400001525878906,36.880374908447266,19860.0,125.19999694824219,128.10000610351562,125.19999694824219,127.5,88.62361907958984,539299
2018-10-31,114.0,114.19999694824219,113.5999984741211,114.19999694824219,95.55464935302734,284817,,,,,,,,,,,,,273.20001220703125,283.70001220703125,268.8999938964844,282.8999938964844,200.32017517089844,562354,50.5,51.5,49.04999923706055,49.900001525878906,49.900001525878906,137106,36.0,36.75,35.54999923706055,36.0,36.0,617979,,,,,,,,,,,,,,,,,,,37.400001525878906,37.400001525878906,35.20000076293945,37.29999923706055,22.64198875427246,6880,28.549999237060547,29.149999618530273,28.549999237060547,28.899999618530273,17.048776626586914,604619,31.0,31.5,30.799999237060547,31.0,17.437475204467773,20661.0,,,,,,,60.599998474121094,62.0,60.0,61.04999923706055,57.966552734375,564279,,,,,,,8.5,8.920000076293945,8.479999542236328,8.680000305175781,7.263145446777344,14917,101.0,105.0,101.0,104.5,95.93787384033203,661960,141.39999389648438,146.8000030517578,141.39999389648438,146.1999969482422,120.99494171142578,34444,,,,,,,55.0,56.0,54.599998474121094,55.79999923706055,37.829505920410156,13645.0,129.0,130.60000610351562,128.5,130.60000610351562,90.77840423583984,659465
2018-11-01,114.5999984741211,116.0,114.0,115.19999694824219,96.39138793945312,157429,,,,,,,,,,,,,262.79998779296875,272.5,249.8000030517578,255.10000610351562,180.63510131835938,1787337,50.099998474121094,50.5,48.650001525878906,50.5,50.5,123939,36.349998474121094,37.400001525878906,35.70000076293945,37.400001525878906,37.400001525878906,592862,,,,,,,,,,,,,,,,,,,37.29999923706055,37.29999923706055,37.20000076293945,37.20000076293945,22.581287384033203,125,28.850000381469727,30.149999618530273,28.799999237060547,29.600000381469727,17.461721420288086,315294,31.0,31.489999771118164,30.399999618530273,30.399999618530273,17.099973678588867,46309.0,,,,,,,60.75,61.70000076293945,59.25,61.599998474121094,58.4887809753418,571664,,,,,,,8.920000076293945,8.920000076293945,8.579999923706055,8.779999732971191,7.346822738647461,13903,105.0,105.25,101.5,102.0,93.64271545410156,484356,146.60000610351562,146.60000610351562,144.8000030517578,146.0,120.82941436767578,8015,,,,,,,55.599998474121094,56.79999923706055,55.599998474121094,56.79999923706055,38.5074462890625,2495.0,130.39999389648438,130.60000610351562,129.5,129.8000030517578,90.22232818603516,499631
2018-11-02,115.80000305175781,116.19999694824219,115.19999694824219,115.80000305175781,96.89341735839844,137393,,,,,,,,,,,,,262.79998779296875,274.3999938964844,257.70001220703125,262.8999938964844,186.1582794189453,744894,50.5,52.900001525878906,50.0,51.29999923706055,51.29999923706055,216647,37.650001525878906,39.20000076293945,37.099998474121094,39.150001525878906,39.150001525878906,1120874,,,,,,,,,,,,,,,,,,,36.79999923706055,37.20000076293945,34.599998474121094,35.5,21.549348831176758,1565,31.399999618530273,31.700000762939453,30.850000381469727,31.100000381469727,18.346609115600586,322167,30.704999923706055,31.100000381469727,30.110000610351562,31.094999313354492,17.49091339111328,17673.0,,,,,,,61.79999923706055,62.95000076293945,60.650001525878906,61.099998474121094,58.014034271240234,650807,,,,,,,8.9399995803833,8.9399995803833,8.699999809265137,8.699999809265137,7.279881000518799,4473,103.5,104.5,102.25,104.5,95.93787384033203,360750,146.1999969482422,146.1999969482422,143.39999389648438,146.0,120.82941436767578,11329,,,,,,,56.79999923706055,56.79999923706055,54.599998474121094,56.0,37.965091705322266,10305.0,130.89999389648438,131.5,130.3000030517578,131.0,91.05641174316406,309237
2018-11-05,116.0,116.19999694824219,114.80000305175781,116.19999694824219,97.22811126708984,74740,,,,,,,,,,,,,263.8999938964844,267.20001220703125,257.20001220703125,261.6000061035156,185.23776245117188,403790,51.79999923706055,51.79999923706055,49.400001525878906,50.400001525878906,50.400001525878906,130576,38.95000076293945,38.95000076293945,37.400001525878906,37.45000076293945,37.45000076293945,526130,,,,,,,,,,,,,,,,,,,34.599998474121094,36.900001525878906,34.599998474121094,36.900001525878906,22.399181365966797,2439,31.0,31.0,30.549999237060547,30.850000381469727,18.199125289916992,245374,31.200000762939453,31.510000228881836,30.899999618530273,31.375,17.648412704467773,25634.0,,,,,,,61.25,62.79999923706055,61.25,61.95000076293945,58.821102142333984,523667,,,,,,,8.699999809265137,8.880000114440918,8.5,8.5,7.112528324127197,19978,104.75,105.5,103.0,105.5,96.85594940185547,287092,145.8000030517578,146.60000610351562,144.8000030517578,145.8000030517578,120.66390991210938,15500,,,,,,,55.599998474121094,56.0,54.599998474121094,56.0,37.965091705322266,11745.0,130.3000030517578,131.1999969482422,130.1999969482422,130.60000610351562,90.77840423583984,299736
2018-11-06,116.4000015258789,117.19999694824219,114.80000305175781,117.19999694824219,98.06483459472656,71350,,,,,,,,,,,,,260.0,263.29998779296875,256.6000061035156,261.70001220703125,185.30853271484375,471650,50.400001525878906,51.400001525878906,49.79999923706055,50.900001525878906,50.900001525878906,92419,37.900001525878906,37.900001525878906,36.599998474121094,37.70000076293945,37.70000076293945,365063,,,,,,,,,,,,,,,,,,,36.900001525878906,36.900001525878906,35.0,36.70000076293945,22.27777862548828,33200,30.899999618530273,30.899999618530273,29.0,29.700000762939453,17.520715713500977,648323,31.9950008392334,31.9950008392334,31.299999237060547,31.299999237060547,17.606225967407227,23371.0,,,,,,,62.20000076293945,62.5,59.099998474121094,59.70000076293945,56.68474578857422,618770,,,,,,,8.5,9.100000381469727,8.5,9.100000381469727,7.614588737487793,53488,106.0,107.5,103.75,106.75,98.00353240966797,526086,146.0,147.39999389648438,145.60000610351562,146.8000030517578,121.49148559570312,12457,,,,,,,56.0,56.79999923706055,55.599998474121094,55.79999923706055,37.829505920410156,5810.0,130.89999389648438,132.3000030517578,130.3000030517578,131.8000030517578,91.61248779296875,350168
2018-11-07,117.0,119.4000015258789,116.80000305175781,119.19999694824219,99.7383041381836,79158,,,,,,,,,,,,,257.0,265.6000061035156,256.70001220703125,260.3999938964844,184.38804626464844,619224,51.20000076293945,56.79999923706055,50.599998474121094,55.400001525878906,55.400001525878906,336050,38.0,41.650001525878906,37.650001525878906,41.0,41.0,1857908,,,,,,,,,,,,,,,,,,,36.400001525878906,36.400001525878906,36.29999923706055,36.29999923706055,22.034969329833984,1563,31.450000762939453,33.849998474121094,31.450000762939453,32.150001525878906,18.966028213500977,1438170,31.68000030517578,33.0,31.149999618530273,32.5,18.28122329711914,168720.0,,,,,,,60.599998474121094,62.0,59.04999923706055,59.04999923706055,56.06757354736328,812644,,,,,,,8.920000076293945,9.039999961853027,8.720000267028809,9.039999961853027,7.564382553100586,34412,107.0,109.75,104.75,108.5,99.61013793945312,643698,144.0,149.60000610351562,144.0,148.1999969482422,122.65011596679688,26670,,,,,,,55.20000076293945,56.400001525878906,55.20000076293945,55.79999923706055,37.829505920410156,1995.0,132.39999389648438,134.6999969482422,131.8000030517578,134.10000610351562,93.21119689941406,362964
2018-11-08,117.5999984741211,119.19999694824219,116.80000305175781,117.5999984741211,98.39954376220703,100184,,,,,,,,,,,,,260.3999938964844,264.29998779296875,257.1000061035156,258.8999938964844,184.51632690429688,469061,51.099998474121094,51.099998474121094,43.099998474121094,44.099998474121094,44.099998474121094,1134640,41.650001525878906,41.79999923706055,39.0,39.900001525878906,39.900001525878906,919245,,,,,,,,,,,,,,,,,,,36.099998474121094,36.20000076293945,35.0,35.5,21.549348831176758,5346,32.900001525878906,32.900001525878906,31.100000381469727,31.399999618530273,18.523582458496094,601712,32.9900016784668,32.9900016784668,32.0,32.95000076293945,18.534347534179688,35550.0,,,,,,,59.5,59.5,55.599998474121094,56.849998474121094,53.97868347167969,686870,,,,,,,8.899999618530273,8.899999618530273,8.899999618530273,8.899999618530273,7.447235107421875,6420,108.75,109.5,107.75,108.5,99.61013793945312,363986,150.0,150.0,147.39999389648438,148.0,122.48460388183594,11128,,,,,,,55.599998474121094,57.0,55.599998474121094,56.400001525878906,38.23627471923828,6880.0,134.8000030517578,136.5,134.10000610351562,136.1999969482422,94.6708755493164,361541
2018-11-09,117.5999984741211,119.80000305175781,116.80000305175781,119.0,99.57096099853516,83115,,,,,,,,,,,,,255.60000610351562,256.0,251.0,252.8000030517578,180.16885375976562,436407,45.29999923706055,45.29999923706055,39.5,40.75,40.75,915778,40.0,40.0,38.54999923706055,39.150001525878906,39.150001525878906,353831,,,,,,,,,,,,,,,,,,,36.20000076293945,36.29999923706055,36.20000076293945,36.29999923706055,22.034969329833984,1465,31.549999237060547,31.549999237060547,30.100000381469727,30.399999618530273,17.933658599853516,482610,32.79999923706055,32.900001525878906,32.20500183105469,32.88999938964844,18.50059700012207,41676.0,,,,,,,56.79999923706055,57.20000076293945,55.400001525878906,55.54999923706055,52.744354248046875,317794,,,,,,,9.039999961853027,9.180000305175781,8.760000228881836,8.800000190734863,7.363557815551758,13739,108.75,109.5,107.75,108.5,99.61013793945312,362388,147.60000610351562,147.60000610351562,147.1999969482422,147.39999389648438,121.98805236816406,18831,,,,,,,56.20000076293945,56.400001525878906,54.20000076293945,55.400001525878906,37.55832290649414,41755.0,136.0,137.39999389648438,134.60000610351562,137.39999389648438,95.5049819946289,509403
2018-11-12,119.0,119.0,116.4000015258789,116.80000305175781,97.73015594482422,71494,,,,,,,,,,,,,258.70001220703125,265.8999938964844,257.5,258.79998779296875,184.4450225830078,338211,40.25,41.400001525878906,37.5,37.900001525878906,37.900001525878906,489955,39.599998474121094,39.599998474121094,37.5,37.95000076293945,37.95000076293945,574666,,,,,,,,,,,,,,,,,,,36.29999923706055,36.29999923706055,35.79999923706055,36.29999923706055,22.034969329833984,3219,30.5,30.799999237060547,29.899999618530273,30.600000381469727,18.051647186279297,205480,32.5,32.88999938964844,32.0,32.88999938964844,18.50059700012207,12219.0,,,,,,,55.5,55.5,52.20000076293945,52.54999923706055,49.895870208740234,952819,,,,,,,8.859999656677246,8.859999656677246,8.680000305175781,8.819999694824219,7.380292892456055,57513,108.5,108.5,105.25,105.5,96.85594940185547,329204,147.1999969482422,147.60000610351562,146.8000030517578,146.8000030517578,121.49148559570312,3889,,,,,,,55.20000076293945,56.599998474121094,54.599998474121094,54.599998474121094,37.015968322753906,14100.0,137.60000610351562,139.60000610351562,136.39999389648438,137.5,95.57449340820312,672436
2018-11-13,116.5999984741211,117.19999694824219,115.4000015258789,115.80000305175781,96.89341735839844,68270,,,,,,,,,,,,,256.0,259.0,249.1999969482422,251.39999389648438,179.17111206054688,662096,37.900001525878906,41.95000076293945,36.79999923706055,40.650001525878906,40.650001525878906,485645,37.70000076293945,38.400001525878906,36.79999923706055,37.25,37.25,526784,,,,,,,,,,,,,,,,,,,36.29999923706055,36.29999923706055,35.5,36.29999923706055,22.034969329833984,5650,30.600000381469727,30.899999618530273,29.850000381469727,30.049999237060547,17.727188110351562,151414,32.88999938964844,32.88999938964844,32.0099983215332,32.5,18.28122329711914,69888.0,,,,,,,52.20000076293945,53.79999923706055,51.650001525878906,52.0,49.37364959716797,497406,,,,,,,8.899999618530273,8.899999618530273,8.760000228881836,8.760000228881836,7.330088138580322,11887,108.5,111.25,108.0,109.0,100.06917572021484,653964,146.1999969482422,147.0,145.0,146.1999969482422,120.99494171142578,14903,,,,,,,54.599998474121094,56.0,54.599998474121094,54.79999923706055,37.15155792236328,15550.0,137.1999969482422,139.10000610351562,136.6999969482422,138.0,95.92203521728516,724883
2018-11-14,115.5999984741211,116.4000015258789,114.80000305175781,116.0,97.06077575683594,95512,,,,,,,,,,,,,247.0,253.8000030517578,243.60000610351562,250.8000030517578,178.7434844970703,436125,41.849998474121094,41.849998474121094,38.70000076293945,38.95000076293945,38.95000076293945,386424,37.0,38.150001525878906,36.349998474121094,37.400001525878906,37.400001525878906,371923,,,,,,,,,,,,,,,,,,,36.29999923706055,37.5,36.0,36.70000076293945,22.27777862548828,268237,30.5,31.149999618530273,29.75,30.25,17.84517478942871,377534,32.5,32.5,31.875,32.20000076293945,18.11247444152832,21352.0,,,,,,,51.900001525878906,52.099998474121094,49.79999923706055,50.95000076293945,48.37668228149414,753097,,,,,,,8.760000228881836,8.899999618530273,8.699999809265137,8.899999618530273,7.447235107421875,3668,109.75,114.5,109.75,113.0,103.74144744873047,792308,146.0,147.0,146.0,147.0,121.65701293945312,4671,,,,,,,55.599998474121094,56.20000076293945,54.400001525878906,55.20000076293945,37.42273712158203,22065.0,138.5,138.6999969482422,137.0,138.3000030517578,96.13056182861328,531577
